Trigger_Date,2023/07/31
Trigger_Time,T 22:48:36.496 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.538
Time (ms),Voltage (V),Current (A)
-1.33,172.458,8.924
-1.3,168.282,8.683
-1.27,164.105,8.466
-1.24,159.859,8.248
-1.2,155.507,8.042
-1.17,151.19,7.801
-1.14,146.838,7.606
-1.11,142.592,7.343
-1.07,138.135,7.102
-1.04,133.537,6.908
-1.01,129.115,6.667
-0.98,124.553,6.438
-0.94,119.955,6.22
-0.91,115.393,5.991
-0.88,110.831,5.762
-0.85,106.233,5.556
-0.81,101.741,5.315
-0.78,97.179,5.029
-0.75,92.722,4.788
-0.72,88.159,4.571
-0.68,83.702,4.342
-0.65,79.175,4.158
-0.62,74.753,3.941
-0.59,70.261,3.712
-0.55,65.768,3.482
-0.52,61.241,3.265
-0.49,56.749,3.001
-0.46,52.081,2.784
-0.42,47.589,2.543
-0.39,42.781,2.314
-0.36,38.254,2.142
-0.33,33.411,1.879
-0.29,29.971,1.833
-0.26,24.146,0.997
-0.23,19.022,1.398
-0.2,16.179,0.985
-0.16,10.529,0.561
-0.13,5.826,0.63
-0.1,1.93,0.378
-0.07,-2.702,0.103
-0.03,-7.335,0.046
0.0,-11.546,-0.16
0.03,-16.039,-0.504
0.07,-20.39,-0.836
0.1,-24.532,-1.272
0.13,-28.708,-1.821
0.16,-33.13,-2.28
0.2,-37.376,-2.726
0.23,-41.974,-3.047
0.26,-46.326,-3.311
0.29,-50.607,-3.563
0.33,-54.889,-3.712
0.36,-58.925,-3.872
0.39,-62.856,-4.021
0.42,-66.786,-4.193
0.46,-70.506,-4.41
0.49,-74.191,-4.639
0.52,-77.806,-4.914
0.55,-81.561,-5.132
0.59,-85.106,-5.384
0.62,-88.756,-5.636
0.65,-92.511,-5.831
0.68,-96.196,-6.083
0.72,-99.951,-6.278
0.75,-103.426,-6.484
0.78,-107.005,-6.736
0.81,-110.655,-6.942
0.85,-114.2,-7.16
0.88,-117.744,-7.366
0.91,-121.465,-7.595
0.94,-125.079,-7.813
0.98,-128.87,-8.053
1.01,-132.449,-8.259
1.04,-135.994,-8.5
1.07,-138.38,-8.5
1.11,-142.03,-9.13
1.14,-146.733,-9.119
1.17,-150.278,-9.428
1.2,-155.051,-9.909
1.24,-159.613,-10.001
1.27,-163.123,-10.173
1.3,-166.422,-10.39
1.33,-170.142,-10.585
1.37,-173.511,-10.722
1.4,-176.775,-10.952
1.43,-179.968,-11.158
1.46,-183.267,-11.318
1.5,-186.531,-11.49
1.53,-189.935,-11.662
1.56,-192.567,-11.753
1.59,-196.182,-12.223
1.63,-199.867,-12.246
1.66,-202.57,-12.509
1.69,-206.114,-12.819
1.72,-209.518,-12.956
1.76,-212.186,-12.968
1.79,-213.028,-12.91
1.82,-216.327,-13.655
1.85,-222.398,-13.827
1.89,-225.732,-13.758
1.92,-227.628,-14.125
1.95,-230.084,-14.4
1.98,-232.365,-14.468
2.02,-234.366,-14.514
2.05,-236.507,-14.537
2.08,-238.823,-14.617
2.11,-241.174,-14.892
2.15,-243.947,-15.167
2.18,-246.79,-15.396
2.21,-249.702,-15.614
2.25,-252.545,-15.797
2.28,-255.353,-16.015
2.31,-258.02,-16.175
2.34,-260.371,-16.29
2.38,-262.582,-16.404
2.41,-264.688,-16.485
2.44,-266.618,-16.599
2.47,-268.584,-16.737
2.51,-270.549,-16.851
2.54,-272.479,-16.977
2.57,-274.409,-17.126
2.6,-276.375,-17.275
2.64,-278.41,-17.447
2.67,-280.516,-17.607
2.7,-282.516,-17.802
2.73,-284.587,-17.939
2.77,-286.552,-18.031
2.8,-288.342,-18.123
2.83,-290.097,-18.26
2.86,-291.887,-18.317
2.9,-293.571,-18.398
2.93,-295.081,-18.524
2.96,-296.73,-18.615
2.99,-297.713,-18.592
3.03,-299.362,-18.833
3.06,-300.941,-18.753
3.09,-301.784,-18.936
3.12,-303.188,-19.085
3.16,-304.381,-19.154
3.19,-305.609,-19.268
3.22,-306.837,-19.371
3.25,-308.031,-19.463
3.29,-309.189,-19.543
3.32,-310.382,-19.6
3.35,-311.435,-19.612
3.38,-312.312,-19.658
3.42,-313.19,-19.704
3.45,-313.892,-19.738
3.48,-314.664,-19.841
3.51,-315.401,-19.864
3.55,-316.032,-19.91
3.58,-316.805,-19.933
3.61,-317.436,-19.967
3.64,-318.033,-20.013
3.68,-318.594,-20.104
3.71,-319.191,-20.162
3.74,-319.753,-20.208
3.77,-320.279,-20.253
3.81,-320.805,-20.265
3.84,-321.191,-20.334
3.87,-321.718,-20.345
3.9,-322.279,-20.311
3.94,-322.736,-20.288
3.97,-323.087,-20.288
4.0,-323.508,-20.345
4.03,-323.859,-20.402
4.07,-324.28,-20.437
4.1,-324.666,-20.471
4.13,-324.947,-20.517
4.16,-325.333,-20.517
4.2,-325.719,-20.471
4.23,-325.894,-20.46
4.26,-326.245,-20.46
4.3,-326.456,-20.414
4.33,-326.631,-20.46
4.36,-327.017,-20.368
4.39,-327.228,-20.334
4.43,-327.473,-20.23
4.46,-327.579,-20.173
4.49,-327.684,-20.196
4.52,-327.859,-20.185
4.56,-327.93,-20.196
4.59,-328.105,-20.173
4.62,-328.21,-20.127
4.65,-328.351,-20.082
4.69,-328.421,-20.047
4.72,-328.491,-20.001
4.75,-328.596,-19.91
4.78,-328.596,-19.852
4.82,-328.596,-19.818
4.85,-328.596,-19.807
4.88,-328.667,-19.738
4.91,-328.667,-19.681
4.95,-328.702,-19.589
4.98,-328.702,-19.486
5.01,-328.596,-19.429
5.04,-328.596,-19.337
5.08,-328.526,-19.257
5.11,-328.421,-19.177
5.14,-328.246,-19.119
5.17,-328.105,-19.028
5.21,-327.93,-18.89
5.24,-327.614,-18.787
5.27,-327.193,-18.638
5.3,-326.701,-18.432
5.34,-325.929,-18.306
5.37,-324.911,-18.134
5.4,-323.438,-17.985
5.43,-321.858,-17.825
5.47,-320.068,-17.596
5.5,-317.892,-17.424
5.53,-315.927,-17.286
5.56,-314.032,-17.149
5.6,-311.926,-16.966
5.63,-309.54,-16.828
5.66,-307.153,-16.668
5.69,-304.591,-16.485
5.73,-301.959,-16.336
5.76,-299.257,-16.175
5.79,-296.344,-16.003
5.82,-293.291,-15.809
5.86,-290.167,-15.637
5.89,-287.044,-15.454
5.92,-283.78,-15.282
5.95,-280.586,-15.11
5.99,-277.393,-14.949
6.02,-274.164,-14.835
6.05,-271.146,-14.686
6.08,-268.233,-14.537
6.12,-265.285,-14.365
6.15,-262.302,-14.193
6.18,-259.213,-14.056
6.21,-256.09,-13.861
6.25,-252.826,-13.724
6.28,-249.702,-13.529
6.31,-246.544,-13.311
6.34,-243.245,-13.117
6.38,-240.016,-12.933
6.41,-236.823,-12.727
6.44,-233.488,-12.578
6.48,-230.225,-12.429
6.51,-226.961,-12.235
6.54,-223.697,-12.04
6.57,-220.433,-11.845
6.61,-217.134,-11.639
6.64,-213.765,-11.387
6.67,-210.291,-11.169
6.7,-206.711,-10.963
6.74,-203.166,-10.745
6.77,-199.481,-10.573
6.8,-195.831,-10.367
6.83,-192.111,-10.104
6.87,-188.181,-9.886
6.9,-184.355,-9.657
6.93,-180.389,-9.439
6.96,-176.353,-9.222
7.0,-172.353,-8.993
7.03,-168.141,-8.786
7.06,-164.0,-8.557
7.09,-159.718,-8.317
7.13,-155.402,-8.133
7.16,-151.12,-7.939
7.19,-146.838,-7.687
7.22,-142.487,-7.458
7.26,-138.1,-7.228
7.29,-133.643,-6.976
7.32,-129.115,-6.724
7.35,-124.693,-6.461
7.39,-120.131,-6.197
7.42,-115.569,-5.957
7.45,-110.971,-5.739
7.48,-106.444,-5.556
7.52,-101.881,-5.304
7.55,-97.214,-5.098
7.58,-92.686,-4.869
7.61,-88.194,-4.639
7.65,-83.667,-4.387
7.68,-79.245,-4.135
7.71,-74.753,-3.895
7.74,-70.155,-3.757
7.78,-65.733,-3.551
7.81,-61.206,-3.299
7.84,-56.573,-3.093
7.87,-52.081,-2.921
7.91,-47.519,-2.658
7.94,-42.886,-2.429
7.97,-38.429,-2.154
8.0,-33.832,-1.89
8.04,-29.269,-1.638
8.07,-24.496,-1.432
8.1,-19.934,-1.249
8.13,-15.407,-1.008
8.17,-10.915,-0.768
8.2,-6.387,-0.527
8.23,-1.93,-0.344
8.26,2.702,-0.16
8.3,7.195,-0.034
8.33,11.827,0.172
8.36,16.074,0.447
8.39,20.636,0.825
8.43,23.654,1.031
8.46,28.989,2.177
8.49,33.797,2.062
8.53,36.359,2.726
8.56,42.079,3.276
8.59,46.852,3.196
8.62,50.537,3.448
8.66,54.819,3.723
8.69,59.065,3.792
8.72,62.68,4.009
8.75,66.716,4.273
8.79,70.506,4.456
8.82,74.226,4.697
8.85,77.982,4.903
8.88,81.702,5.109
8.92,85.352,5.304
8.95,89.037,5.51
8.98,92.651,5.739
9.01,96.336,6.003
9.05,99.951,6.255
9.08,103.531,6.472
9.11,107.251,6.701
9.14,110.831,6.862
9.18,114.305,7.091
9.21,117.92,7.354
9.24,121.675,7.606
9.27,125.395,7.836
9.31,129.08,8.111
9.34,132.87,8.34
9.37,136.555,8.477
9.4,139.433,8.569
9.44,142.346,8.855
9.47,146.487,9.176
9.5,150.909,9.462
9.53,155.296,9.806
9.57,159.613,10.069
9.6,163.298,10.241
9.63,166.737,10.47
9.66,170.387,10.596
9.7,173.862,10.745
9.73,177.09,10.917
9.76,180.495,11.204
