Trigger_Date,2023/06/15
Trigger_Time,T 17:42:36.202 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.567
Time (ms),Voltage (V),Current (A)
-3.16,266.548,15.58
-3.13,264.864,15.454
-3.09,263.39,15.442
-3.06,262.126,15.385
-3.03,260.793,15.27
-3.0,259.389,15.293
-2.96,258.125,15.259
-2.93,256.581,15.087
-2.9,254.405,14.846
-2.87,251.984,14.72
-2.83,250.124,14.697
-2.8,248.509,14.606
-2.77,246.649,14.434
-2.74,244.859,14.537
-2.7,243.42,14.514
-2.67,241.49,14.159
-2.64,238.718,14.01
-2.61,236.542,14.09
-2.57,235.103,14.01
-2.54,233.594,13.907
-2.51,232.05,13.896
-2.48,230.681,13.884
-2.44,229.242,13.77
-2.41,227.312,13.586
-2.38,224.469,13.14
-2.34,222.083,13.162
-2.31,220.889,13.288
-2.28,219.661,13.036
-2.25,217.696,12.865
-2.21,215.73,12.876
-2.18,214.011,12.739
-2.15,211.729,12.395
-2.12,208.781,12.143
-2.08,205.869,12.028
-2.05,203.587,11.891
-2.02,201.692,11.788
-1.99,199.973,11.753
-1.95,197.972,11.616
-1.92,195.691,11.433
-1.89,192.883,11.169
-1.86,189.655,10.929
-1.82,186.636,10.734
-1.79,183.864,10.585
-1.76,181.618,10.436
-1.73,179.828,10.459
-1.69,178.073,10.379
-1.66,175.441,10.001
-1.63,171.826,9.703
-1.6,168.633,9.668
-1.56,165.93,9.416
-1.53,162.982,9.119
-1.5,160.245,9.084
-1.47,158.069,9.061
-1.43,155.893,8.821
-1.4,152.805,8.477
-1.37,149.155,8.191
-1.34,145.821,8.156
-1.3,142.557,7.824
-1.27,139.468,7.606
-1.24,137.082,7.732
-1.2,135.222,7.584
-1.17,132.835,7.286
-1.14,129.572,7.022
-1.11,125.992,6.805
-1.07,122.412,6.507
-1.04,118.903,6.289
-1.01,115.709,6.071
-0.98,112.585,5.911
-0.94,109.743,5.774
-0.91,106.444,5.51
-0.88,102.513,5.155
-0.85,97.951,4.823
-0.81,93.248,4.525
-0.78,88.615,4.261
-0.75,84.158,3.975
-0.72,79.982,3.838
-0.68,76.402,3.803
-0.65,73.314,3.608
-0.62,69.875,3.402
-0.59,66.295,3.288
-0.55,63.031,3.139
-0.52,59.837,2.967
-0.49,56.679,2.795
-0.46,53.59,2.6
-0.42,50.502,2.429
-0.39,47.414,2.257
-0.36,44.115,1.993
-0.33,40.535,1.695
-0.29,36.885,1.512
-0.26,33.481,1.283
-0.23,30.006,1.065
-0.2,26.462,0.882
-0.16,22.987,0.687
-0.13,19.337,0.481
-0.1,15.582,0.332
-0.07,11.687,0.137
-0.03,7.791,0.0
0.0,4.001,-0.092
0.03,0.281,-0.092
0.07,-3.053,-0.103
0.1,-6.071,-0.183
0.13,-8.879,-0.378
0.16,-11.617,-0.642
0.2,-14.459,-0.997
0.23,-17.477,-1.478
0.26,-20.811,-1.982
0.29,-24.461,-2.429
0.33,-28.568,-2.818
0.36,-33.34,-3.07
0.39,-37.236,-3.001
0.42,-40.605,-3.242
0.46,-44.887,-3.803
0.49,-49.59,-3.998
0.52,-53.555,-3.883
0.55,-56.679,-4.147
0.59,-59.802,-4.399
0.62,-63.031,-4.479
0.65,-66.365,-4.743
0.68,-69.875,-4.972
0.72,-73.174,-5.109
0.75,-76.122,-5.224
0.78,-78.964,-5.441
0.81,-82.053,-5.682
0.85,-85.527,-5.991
0.88,-89.177,-6.22
0.91,-92.862,-6.472
0.94,-96.301,-6.701
0.98,-99.53,-6.85
1.01,-102.267,-6.965
1.04,-104.759,-7.091
1.07,-107.251,-7.32
1.11,-110.304,-7.526
1.14,-113.884,-7.939
1.17,-118.095,-8.282
1.2,-122.166,-8.5
1.24,-125.536,-8.534
1.27,-128.413,-8.832
