Trigger_Date,2023/06/28
Trigger_Time,T 10:07:11.227 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.544
Time (ms),Voltage (V),Current (A)
3.87,281.534,41.32
3.91,281.99,41.549
3.94,282.376,41.607
3.97,282.762,41.629
4.0,283.043,41.675
4.04,283.394,41.847
4.07,283.85,42.007
4.1,284.306,41.95
4.13,284.482,41.801
4.17,285.043,42.111
4.2,285.5,42.191
4.23,285.605,41.927
4.26,285.71,41.87
4.3,285.64,41.733
4.33,285.114,41.595
4.36,284.306,41.332
4.39,283.569,41.309
4.43,283.008,41.355
4.46,282.446,41.251
4.49,281.639,41.045
4.52,280.797,40.942
4.56,279.919,40.816
4.59,278.902,40.576
4.62,277.884,40.358
4.65,276.866,40.335
4.69,275.848,40.232
4.72,274.866,40.106
4.75,273.918,39.991
4.78,272.69,39.693
4.82,271.391,39.361
4.85,269.987,38.983
4.88,268.233,38.64
4.91,266.583,38.491
4.95,265.004,38.388
4.98,263.354,38.239
5.01,261.81,38.216
5.04,260.547,38.067
5.08,259.143,37.769
5.11,257.809,37.597
5.14,256.581,37.368
5.17,255.247,37.082
5.21,253.879,36.933
5.24,252.615,36.704
5.27,251.212,36.497
5.3,249.738,36.245
5.34,248.158,35.867
5.37,246.368,35.547
5.4,244.579,35.295
5.43,242.648,34.894
5.47,240.648,34.653
5.5,238.823,34.642
5.53,236.928,34.298
5.56,234.752,33.897
5.6,232.857,33.748
5.63,231.172,33.496
5.66,229.277,33.187
5.7,227.382,32.992
5.73,225.732,32.717
5.76,224.048,32.499
5.79,222.398,32.328
5.83,220.749,31.846
5.86,218.713,31.4
5.89,216.818,31.377
5.92,215.134,31.125
5.96,213.309,30.861
5.99,211.449,30.724
6.02,209.94,30.483
6.05,208.29,30.185
6.09,206.29,29.739
6.12,204.184,29.235
6.15,202.078,28.879
6.18,199.657,28.433
6.22,197.305,28.078
6.25,194.849,27.86
6.28,192.427,27.654
6.31,190.286,27.367
6.35,188.145,27.069
6.38,185.794,26.68
6.41,183.583,26.279
6.44,181.232,25.844
6.48,178.705,25.466
6.51,176.389,25.156
6.54,174.037,24.801
6.57,171.405,24.274
6.61,168.773,23.793
6.64,166.035,23.301
6.67,162.912,22.716
6.7,159.753,22.201
6.74,156.595,21.892
6.77,153.436,21.514
6.8,150.453,21.216
6.83,147.505,20.78
6.87,144.522,20.425
6.9,141.785,20.116
6.93,139.258,19.772
6.96,136.555,19.337
7.0,134.099,19.005
7.03,131.818,18.684
7.06,129.361,18.123
7.09,126.729,17.642
7.13,124.062,17.16
7.16,121.254,16.542
7.19,118.06,15.877
7.22,114.691,15.247
7.26,110.971,14.812
7.29,107.321,14.411
7.32,103.777,13.918
7.35,100.127,13.449
7.39,96.547,12.933
7.42,92.862,12.361
7.45,89.212,11.776
7.49,85.492,11.238
7.52,81.772,10.745
7.55,78.122,10.253
7.58,74.577,9.817
7.62,71.243,9.279
7.65,67.804,8.786
7.68,64.33,8.385
7.71,61.206,7.939
7.75,58.047,7.366
7.78,54.713,6.885
7.81,51.555,6.438
7.84,48.326,5.911
7.88,45.062,5.327
7.91,41.693,4.823
7.94,38.359,4.365
7.97,34.85,3.872
8.01,31.48,3.379
8.04,27.971,2.841
8.07,24.321,2.245
8.1,20.425,1.638
8.14,16.354,1.1
8.17,12.108,0.768
8.2,8.002,0.504
8.23,3.58,0.229
8.27,0.07,0.0
8.3,-0.421,-1.054
8.33,-2.071,-2.555
8.36,-5.194,-3.425
8.4,-7.335,-4.009
8.43,-9.932,-4.594
8.46,-13.792,-5.006
8.49,-18.741,-5.453
8.53,-24.496,-5.762
8.56,-30.287,-5.728
8.59,-35.446,-5.327
8.62,-39.552,-4.926
8.66,-42.781,-4.972
8.69,-45.343,-5.453
8.72,-47.765,-6.22
8.75,-50.221,-6.976
8.79,-52.467,-7.629
8.82,-54.503,-8.248
8.85,-56.714,-8.901
8.88,-59.346,-9.623
8.92,-62.329,-10.39
8.95,-65.698,-11.1
8.98,-69.383,-11.811
9.01,-73.138,-12.361
9.05,-77.104,-12.876
9.08,-81.07,-13.414
9.11,-84.86,-13.941
9.14,-88.721,-14.491
9.18,-92.616,-14.961
9.21,-96.266,-15.362
9.24,-99.881,-15.706
9.27,-103.04,-15.958
9.31,-105.917,-16.393
9.34,-109.111,-16.863
9.37,-112.059,-17.321
9.41,-114.832,-17.848
9.44,-117.955,-18.489
9.47,-121.149,-19.016
9.5,-124.062,-19.417
9.54,-127.185,-19.978
9.57,-130.344,-20.494
9.6,-133.467,-20.895
9.63,-137.082,-21.64
9.67,-140.486,-21.96
9.7,-143.399,-22.166
9.73,-146.487,-22.419
9.76,-149.295,-22.602
9.8,-151.787,-23.06
9.83,-154.384,-23.507
9.86,-156.911,-23.862
9.89,-159.438,-24.412
9.93,-162.105,-25.053
9.96,-164.948,-25.363
9.99,-167.545,-25.649
10.02,-170.212,-26.004
10.06,-172.704,-26.164
10.09,-174.915,-26.405
10.12,-177.336,-26.978
10.15,-179.968,-27.447
10.19,-182.495,-27.894
10.22,-185.268,-28.352
10.25,-188.04,-28.673
10.28,-190.497,-29.005
10.32,-192.989,-29.269
10.35,-195.41,-29.372
10.38,-197.481,-29.693
10.41,-199.657,-30.059
10.45,-201.692,-30.197
10.48,-203.482,-30.46
10.51,-205.237,-30.747
10.54,-206.956,-30.85
10.58,-208.501,-31.033
10.61,-210.045,-31.354
10.64,-211.729,-31.697
10.67,-213.484,-32.133
10.71,-215.344,-32.614
10.74,-217.555,-33.003
10.77,-219.696,-33.313
10.8,-221.802,-33.53
10.84,-223.872,-33.702
10.87,-225.908,-34.012
10.9,-227.943,-34.183
10.93,-229.944,-34.309
10.97,-231.909,-34.699
11.0,-233.804,-34.997
11.03,-235.594,-35.1
11.06,-237.244,-35.214
11.1,-238.928,-35.615
11.13,-240.508,-35.764
11.16,-241.946,-35.89
11.2,-243.385,-36.177
11.23,-245.105,-36.543
11.26,-246.754,-36.784
11.29,-248.264,-37.001
11.33,-249.913,-37.242
11.36,-251.527,-37.448
11.39,-253.036,-37.631
11.42,-254.651,-37.838
11.46,-256.3,-38.032
11.49,-257.774,-38.25
11.52,-259.178,-38.445
11.55,-260.547,-38.559
11.59,-261.74,-38.662
11.62,-262.933,-38.788
11.65,-263.986,-38.846
11.68,-265.004,-39.086
11.72,-266.162,-39.327
11.75,-267.145,-39.453
11.78,-268.303,-39.705
11.81,-269.461,-40.026
11.85,-270.76,-40.289
11.88,-272.234,-40.518
11.91,-273.708,-40.587
11.94,-275.076,-40.713
11.98,-276.375,-40.954
12.01,-277.708,-41.137
12.04,-278.937,-41.16
12.07,-280.06,-41.16
12.11,-280.937,-41.137
12.14,-281.639,-41.068
12.17,-281.955,-41.022
12.2,-282.271,-41.114
12.24,-282.692,-41.217
12.27,-282.867,-41.343
12.3,-283.113,-41.355
12.33,-283.324,-41.458
12.37,-283.429,-41.4
12.4,-283.499,-41.32
12.43,-283.745,-41.595
12.46,-284.061,-41.618
12.5,-284.201,-41.595
12.53,-284.447,-41.71
12.56,-284.763,-41.79
12.59,-284.868,-41.595
12.63,-284.903,-41.481
12.66,-284.692,-41.309
12.69,-284.306,-41.022
12.72,-283.85,-40.976
12.76,-283.253,-40.976
12.79,-282.481,-40.828
12.82,-281.709,-40.816
12.85,-280.867,-40.644
12.89,-279.814,-40.289
12.92,-278.481,-40.06
12.95,-277.147,-39.877
12.98,-275.919,-39.728
13.02,-274.76,-39.865
13.05,-273.813,-39.877
13.08,-272.9,-39.613
13.12,-271.777,-39.419
13.15,-270.514,-39.144
13.18,-269.18,-38.674
13.21,-267.706,-38.468
13.25,-266.232,-38.365
13.28,-264.828,-38.227
13.31,-263.6,-38.204
13.34,-262.302,-38.09
13.38,-261.108,-37.792
13.41,-259.775,-37.551
13.44,-258.266,-37.253
13.47,-256.862,-36.967
13.51,-255.353,-36.784
13.54,-253.738,-36.578
13.57,-252.405,-36.417
13.6,-250.931,-36.222
13.64,-249.211,-35.821
13.67,-247.386,-35.398
13.7,-245.561,-35.111
13.73,-243.526,-34.768
13.77,-241.525,-34.573
13.8,-239.63,-34.401
13.83,-237.735,-34.355
13.86,-236.331,-34.424
13.9,-235.068,-34.16
13.93,-233.383,-33.725
13.96,-231.979,-33.53
13.99,-230.681,-33.267
14.03,-228.821,-32.774
14.06,-227.066,-32.454
14.09,-225.346,-32.27
14.12,-223.206,-31.881
14.16,-221.205,-31.549
14.19,-219.029,-31.251
14.22,-216.643,-30.747
14.25,-214.397,-30.621
14.29,-212.466,-30.518
14.32,-210.326,-30.266
14.35,-208.43,-30.151
14.38,-206.921,-29.956
14.42,-204.991,-29.498
14.45,-203.061,-29.109
14.48,-201.201,-28.673
14.51,-198.955,-28.249
14.55,-196.744,-27.974
14.58,-194.708,-27.722
14.61,-192.532,-27.482
14.64,-190.462,-27.264
14.68,-188.426,-26.84
14.71,-186.145,-26.416
14.74,-183.618,-26.027
14.77,-181.267,-25.58
14.81,-178.74,-25.191
14.84,-176.213,-24.95
14.87,-173.862,-24.561
14.9,-171.23,-24.068
14.94,-168.317,-23.621
14.97,-165.685,-23.14
15.0,-162.701,-22.556
15.04,-159.367,-22.052
15.07,-156.384,-21.685
15.1,-153.612,-21.388
15.13,-150.488,-20.975
15.17,-147.681,-20.666
15.2,-144.873,-20.265
15.23,-141.855,-19.933
15.26,-139.363,-19.669
15.3,-136.801,-19.177
15.33,-134.099,-18.902
15.36,-131.712,-18.638
15.39,-129.431,-18.134
15.43,-126.553,-17.619
15.46,-123.921,-17.206
15.49,-121.359,-16.519
15.52,-118.06,-15.854
15.56,-114.796,-15.35
15.59,-111.568,-14.789
15.62,-107.777,-14.297
15.65,-104.233,-13.815
15.69,-100.758,-13.254
15.72,-96.863,-12.739
15.75,-93.108,-12.223
15.78,-89.668,-11.524
15.82,-85.562,-10.894
15.85,-81.596,-10.402
15.88,-77.876,-9.749
15.91,-73.77,-9.222
15.95,-69.91,-8.981
15.98,-66.541,-8.477
16.01,-62.926,-7.939
