Trigger_Date,2023/09/08
Trigger_Time,T 08:38:17.731 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
-1.53,-157.051,-20.093
-1.5,-154.7,-19.761
-1.46,-151.366,-19.222
-1.43,-148.102,-19.039
-1.4,-145.399,-18.34
-1.37,-142.522,-17.882
-1.33,-140.276,-17.516
-1.3,-137.608,-16.966
-1.27,-134.695,-16.576
-1.24,-131.537,-16.141
-1.2,-128.589,-15.774
-1.17,-125.992,-15.27
-1.14,-123.184,-14.64
-1.11,-119.78,-14.033
-1.07,-116.27,-13.518
-1.04,-113.217,-12.956
-1.01,-110.304,-12.452
-0.98,-107.391,-11.937
-0.94,-104.057,-11.398
-0.91,-100.583,-10.871
-0.88,-97.144,-10.207
-0.85,-93.634,-9.474
-0.81,-90.054,-8.855
-0.78,-86.966,-8.282
-0.75,-83.807,-7.618
-0.72,-79.947,-7.045
-0.68,-76.157,-6.621
-0.65,-72.787,-6.094
-0.62,-69.453,-5.533
-0.59,-66.014,-5.04
-0.55,-62.469,-4.536
-0.52,-58.89,-4.101
-0.49,-54.994,-3.792
-0.46,-51.555,-3.402
-0.42,-48.221,-2.864
-0.39,-44.641,-2.325
-0.36,-40.57,-1.821
-0.33,-36.674,-1.489
-0.29,-34.604,-2.016
-0.26,-33.727,-2.028
-0.23,-27.55,-0.493
-0.2,-19.724,-0.401
-0.16,-16.951,0.011
-0.13,-15.442,1.535
-0.1,-13.161,2.463
-0.07,-12.95,3.528
-0.03,-8.423,5.201
0.0,2.913,4.284
0.03,10.248,3.276
0.07,16.46,3.643
0.1,20.917,3.185
0.13,22.18,1.501
0.16,19.724,1.134
0.2,20.706,2.921
0.23,25.97,3.883
0.26,28.778,4.204
0.29,30.603,4.937
0.33,35.06,5.59
0.36,40.324,5.625
0.39,43.834,5.625
0.42,46.396,6.209
0.46,50.327,6.839
0.49,54.433,6.999
0.52,57.451,7.16
0.55,60.399,7.618
0.59,64.365,8.053
0.62,68.365,8.248
0.65,71.419,8.592
0.68,74.542,9.119
0.72,78.368,9.474
0.75,81.807,9.726
0.78,84.93,10.127
0.81,87.668,10.631
0.85,90.721,11.146
0.88,94.441,11.433
0.91,97.53,11.662
0.94,100.021,12.257
0.98,103.636,12.784
1.01,107.04,12.933
1.04,109.462,13.288
1.07,112.48,13.918
1.11,116.2,14.411
1.14,119.604,14.743
1.17,122.237,15.144
1.2,124.834,15.66
1.24,127.676,16.129
1.27,130.624,16.496
1.3,133.818,16.828
1.33,137.047,17.103
1.37,139.819,17.642
1.4,143.259,18.317
1.43,145.75,18.512
1.46,147.575,19.085
1.5,150.558,19.543
1.53,154.068,19.921
1.56,156.77,20.311
1.59,159.052,21.009
1.63,162.315,21.628
1.66,165.158,21.766
1.69,167.123,22.075
1.72,169.194,22.693
1.76,172.072,23.129
1.79,175.16,23.163
1.82,177.652,23.255
1.86,179.477,23.862
1.89,182.6,24.526
1.92,185.899,24.698
1.95,187.619,25.053
1.99,189.549,25.718
2.02,192.146,26.222
2.05,194.568,26.474
2.08,196.884,26.737
2.12,199.095,27.127
2.15,201.552,27.539
2.18,203.587,27.917
2.21,205.377,28.33
2.25,207.413,28.513
2.28,209.343,28.616
2.31,211.098,28.891
2.34,213.379,29.315
2.38,215.695,29.613
2.41,217.59,29.933
2.44,219.345,30.346
2.47,221.381,30.724
2.51,222.784,30.758
2.54,223.978,31.045
2.57,226.785,31.652
2.6,229.488,31.652
2.64,229.909,31.972
2.67,230.681,32.683
2.7,233.453,33.107
2.73,236.05,33.118
2.77,237.033,33.496
2.8,239.279,34.057
2.83,242.017,33.966
2.86,242.824,34.069
2.9,243.701,34.664
2.93,246.088,35.008
2.96,247.948,35.237
2.99,249.001,35.707
3.03,250.439,36.177
3.06,252.264,36.509
3.09,253.844,36.761
3.12,255.107,37.116
3.16,256.3,37.735
3.19,258.055,38.33
3.22,259.775,38.708
3.25,261.038,39.109
3.29,262.267,39.43
3.32,263.004,39.808
3.35,263.881,40.358
3.38,265.706,40.518
3.42,267.039,40.553
3.45,268.198,41.171
3.48,269.952,41.71
3.51,271.181,42.065
3.55,271.988,42.546
3.58,272.725,43.084
3.61,273.848,43.428
3.65,275.217,43.623
3.68,276.55,43.84
3.71,277.638,44.23
3.74,278.445,44.734
3.78,279.077,45.078
3.81,279.463,45.318
3.84,280.025,45.536
3.87,280.481,45.605
3.91,281.078,45.719
3.94,281.92,45.914
3.97,282.622,46.212
4.0,283.078,46.349
4.04,283.183,46.601
4.07,283.218,46.681
4.1,283.464,46.773
4.13,283.85,46.796
4.17,283.92,46.842
4.2,284.517,47.048
4.23,284.868,47.036
4.26,284.517,47.185
4.3,284.306,47.208
4.33,284.026,47.094
4.36,283.745,46.956
4.39,283.534,46.704
4.43,283.218,46.555
4.46,283.289,46.544
4.49,283.008,46.418
4.52,282.341,46.269
4.56,281.499,46.177
4.59,281.078,45.914
4.62,280.446,45.49
4.65,279.568,45.192
4.69,278.902,44.952
4.72,278.586,44.654
4.75,278.13,44.207
4.78,276.62,43.852
4.82,274.76,43.669
4.85,273.567,43.279
4.88,272.549,42.592
4.91,271.356,41.927
4.95,270.233,41.492
4.98,269.426,41.045
5.01,268.198,40.495
5.04,266.899,40.026
5.08,265.53,39.567
5.11,263.846,39.006
5.14,261.986,38.536
5.17,260.617,38.101
5.21,259.424,37.586
5.24,257.915,37.07
5.27,256.3,36.6
5.3,254.581,36.131
5.34,252.861,35.673
5.37,251.176,35.226
5.4,249.562,34.722
5.44,247.632,34.172
5.47,245.631,33.748
5.5,243.912,33.244
5.53,242.122,32.855
5.57,240.683,32.591
5.6,238.893,32.087
5.63,236.472,31.606
5.66,234.436,31.308
5.7,232.997,30.93
5.73,231.664,30.437
5.76,229.839,29.945
5.79,227.347,29.704
5.83,225.346,29.544
5.86,224.013,29.04
5.89,221.696,28.398
5.92,218.889,28.181
5.96,217.134,27.952
5.99,215.52,27.39
6.02,213.203,26.955
6.05,210.571,26.898
6.09,208.711,26.737
6.12,206.956,26.268
6.15,204.184,25.729
6.18,201.938,25.638
6.22,199.973,25.179
6.25,197.656,24.824
6.28,195.586,24.813
6.31,194.147,24.721
6.35,191.795,24.354
6.38,188.637,24.251
6.41,186.11,23.988
6.44,183.934,23.621
6.48,182.32,23.392
6.51,179.688,23.129
6.54,176.88,23.117
6.57,174.599,22.945
6.61,172.072,22.671
6.64,169.37,22.419
6.67,167.159,22.086
6.7,165.404,21.422
6.74,162.21,20.792
6.77,159.367,20.448
6.8,156.419,20.036
6.83,153.296,19.852
6.87,150.769,19.658
6.9,148.207,19.337
6.93,145.364,18.993
6.96,142.592,18.558
7.0,139.854,18.123
7.03,137.257,17.584
7.06,134.766,17.057
7.09,132.098,16.633
7.13,129.536,16.118
7.16,125.781,15.728
7.19,122.166,15.534
7.23,119.359,15.133
7.26,116.481,14.617
7.29,113.393,14.297
7.32,110.725,14.079
7.36,107.988,13.666
7.39,104.443,13.185
7.42,100.653,12.819
7.45,97.74,12.315
7.49,94.757,11.524
7.52,91.037,10.86
7.55,87.282,10.447
7.58,84.229,9.955
7.62,80.894,9.279
7.65,77.034,8.786
7.68,73.524,8.466
7.71,70.401,7.927
7.75,66.751,7.309
7.78,62.82,6.931
7.81,59.592,6.507
7.84,56.328,6.003
7.88,52.432,5.602
