Trigger_Date,2023/09/13
Trigger_Time,T 09:36:22.808 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
-1.33,138.38,19.165
-1.3,135.327,18.776
-1.27,133.081,18.283
-1.24,130.098,17.733
-1.2,126.413,17.493
-1.17,123.64,17.172
-1.14,120.692,16.507
-1.11,117.148,15.98
-1.07,114.059,15.625
-1.04,111.322,15.167
-1.01,108.514,14.571
-0.98,105.215,14.01
-0.94,101.706,13.575
-0.91,98.618,13.105
-0.88,95.634,12.361
-0.85,91.704,11.799
-0.81,87.878,11.478
-0.78,85.001,11.032
-0.75,82.088,10.39
-0.72,78.368,9.921
-0.68,74.823,9.634
-0.65,71.91,9.13
-0.62,68.857,8.42
-0.59,65.663,7.755
-0.55,62.189,7.251
-0.52,59.065,6.816
-0.49,55.977,6.255
-0.46,52.397,5.762
-0.42,48.186,5.43
-0.39,44.36,5.189
-0.36,41.096,4.72
-0.33,37.482,4.25
-0.29,34.814,4.445
-0.26,35.411,5.579
-0.23,35.797,5.075
-0.2,28.813,2.314
-0.16,18.741,1.432
-0.13,14.143,0.951
-0.1,8.563,-0.229
-0.07,1.895,0.195
-0.03,-0.211,0.092
0.0,-0.737,-1.466
0.03,-2.211,-2.726
0.07,-5.545,-3.047
0.1,-8.388,-3.952
0.13,-10.844,-5.178
0.16,-13.652,-6.507
0.2,-18.671,-7.721
0.23,-23.759,-8.305
0.26,-27.234,-8.741
0.29,-30.357,-9.416
0.33,-35.095,-9.84
0.36,-39.482,-9.817
0.39,-42.29,-9.966
0.42,-44.887,-10.47
0.46,-49.554,-10.734
0.49,-54.152,-10.573
0.52,-56.995,-10.791
0.55,-60.188,-11.478
0.59,-64.505,-11.811
0.62,-67.839,-11.799
0.65,-69.629,-12.189
0.68,-72.226,-12.91
0.72,-76.437,-13.288
0.75,-79.561,-13.243
0.78,-81.245,-13.758
0.81,-84.299,-14.617
0.85,-88.545,-14.949
0.88,-92.125,-14.972
0.91,-94.476,-15.396
0.94,-97.354,-16.061
0.98,-101.144,-16.45
1.01,-103.882,-16.714
1.04,-106.198,-17.435
1.07,-109.251,-18.249
1.11,-112.831,-18.947
1.14,-116.13,-19.486
1.17,-119.254,-19.898
1.2,-122.658,-20.505
1.24,-125.887,-20.792
1.27,-128.343,-20.987
1.3,-131.116,-21.33
1.33,-134.731,-21.72
1.37,-138.275,-22.052
1.4,-141.048,-22.419
1.43,-143.715,-22.945
1.46,-146.698,-23.346
1.5,-149.155,-23.587
1.53,-151.471,-23.965
1.56,-154.665,-24.481
1.59,-158.209,-24.893
1.63,-160.596,-25.328
1.66,-162.666,-25.89
1.69,-165.895,-26.348
1.72,-169.194,-26.52
1.76,-171.616,-26.829
1.79,-174.213,-27.276
1.82,-177.231,-27.585
1.86,-179.758,-27.86
1.89,-182.32,-28.261
1.92,-185.233,-28.49
1.95,-187.619,-28.605
1.99,-189.374,-28.765
2.02,-191.339,-29.04
2.05,-193.55,-29.372
2.08,-196.252,-30.025
2.12,-199.2,-30.77
2.15,-201.587,-31.239
2.18,-203.377,-31.526
2.21,-205.026,-31.743
2.25,-207.097,-31.915
2.28,-209.448,-31.915
2.31,-211.098,-31.915
2.34,-212.08,-32.167
2.38,-213.414,-32.499
2.41,-215.625,-32.717
2.44,-217.59,-32.923
2.47,-218.924,-33.301
2.51,-220.468,-33.519
2.54,-221.802,-33.599
2.57,-223.065,-33.977
2.6,-225.241,-34.424
2.64,-227.628,-34.481
2.67,-228.645,-34.584
2.7,-229.558,-34.951
2.73,-231.242,-35.134
2.77,-233.208,-35.329
2.8,-234.682,-35.352
2.83,-235.594,-35.524
2.86,-237.068,-36.074
2.9,-239.525,-36.383
2.93,-241.982,-36.692
2.96,-243.982,-37.185
2.99,-246.053,-37.631
3.03,-247.878,-37.929
3.06,-249.632,-38.25
3.09,-251.878,-38.456
3.12,-253.879,-38.594
3.16,-254.581,-38.983
3.19,-255.247,-39.705
3.22,-257.529,-40.243
3.25,-260.161,-40.266
3.29,-261.003,-40.22
